"","X_UWI_DISPLAY","UWI","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME"
"6125","00/A-034-A/093-P-09/0","200A034A093P0900",55.535208,-120.057571,2717.95,4181,2010-08-08,2010-04-13,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6126","00/A-034-B/093-P-09/0","200A034B093P0900",55.534389,-120.181698,2904.03,4387,2016-03-06,2015-01-15,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6127","00/A-045-L/093-P-07/2","200A045L093P0702",55.45222,-120.927574,3881.5,3949,NA,2011-03-03,"Vertical","NA","ENCANA CORPORATION"
"6128","00/A-047-H/093-P-09/0","200A047H093P0900",55.61339,-120.077374,2614.08,2719,2006-11-09,2006-03-02,"Vertical","MONTNEY A","ENCANA CORPORATION"
"6129","00/A-072-B/093-P-09/0","200A072B093P0900",55.568158,-120.161297,2714.11,4168,2010-02-14,2009-08-23,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6130","00/A-072-I/094-B-01/0","200A072I094B0100",56.242019,-122.033351,2605.57,4648,2015-08-13,2015-03-15,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6131","00/A-074-E/094-A-13/2","200A074E094A1302",56.90935,-121.934702,1907.38,3985,2015-08-21,2015-04-07,"Horizontal","MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6132","00/A-075-B/093-P-09/0","200A075B093P0900",55.569609,-120.197979,2770.67,4474,2011-10-18,2010-09-21,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6133","00/A-075-I/094-B-01/0","200A075I094B0100",56.237658,-122.077292,2490.69,4480,2009-12-20,2009-05-09,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6134","00/A-076-A/094-B-08/0","200A076A094B0800",56.32622,-122.087061,2419.62,4556,2015-03-04,2014-11-08,"Horizontal","DOIG PHOSPHATE-MONTNEY A","CANBRIAM ENERGY INC."
"6135","00/A-076-F/094-B-08/0","200A076F094B0800",56.408319,-122.336569,2232.33,4255,2010-10-21,2010-04-25,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6136","00/A-078-I/094-B-01/3","200A078I094B0103",56.240791,-122.111251,2506.45,4316,2011-10-24,2011-05-16,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6137","00/B-006-H/093-P-09/0","200B006H093P0900",55.596745,-120.0922,2458.55,4228,2008-08-15,2008-06-11,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6138","00/B-006-I/094-B-01/2","200B006I094B0102",56.176325,-122.086911,2560.45,3854,2011-02-07,2010-09-18,"Horizontal","DOIG PHOSPHATE-MONTNEY A","CANBRIAM ENERGY INC."
"6139","00/B-010-H/093-P-09/0","200B010H093P0900",55.596102,-120.149261,2701.82,5060,2011-10-11,2011-06-07,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6140","00/B-015-I/094-B-01/2","200B015I094B0102",56.177647,-122.05646,2632.2,2633,NA,2008-11-14,"Vertical","NA","PROGRESS ENERGY CANADA LTD."
"6141","00/B-015-I/094-B-01/3","200B015I094B0103",56.177647,-122.05646,2632.2,2633,NA,2008-11-14,"Vertical","NA","PROGRESS ENERGY CANADA LTD."
"6142","00/B-017-B/093-P-10/0","200B017B093P1000",55.522445,-120.73365,3296.54,5274,NA,2010-08-22,"Horizontal","MONTNEY A","SHELL CANADA LIMITED"
"6143","00/B-018-G/093-P-09/0","200B018G093P0900",55.588834,-120.201562,2747.49,4253,2011-08-29,2011-01-10,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6144","00/B-018-H/093-P-09/0","200B018H093P0900",55.595021,-120.118018,2666.43,3896,2006-06-12,2006-04-14,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6145","00/B-021-F/093-P-09/0","200B021F093P0900",55.591122,-120.232647,2775.67,4770,2010-07-23,2009-12-24,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6146","00/B-021-G/093-P-09/0","200B021G093P0900",55.595835,-120.1188,2461.5,3707,2006-06-12,2006-03-16,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6147","00/B-021-L/093-P-07/0","200B021L093P0700",55.431883,-120.880455,3864.74,3997,NA,2010-10-24,"Vertical","NA","ENCANA CORPORATION"
"6148","00/B-048-H/093-P-09/0","200B048H093P0900",55.619018,-120.094751,2706,2706,2006-11-16,2006-04-30,"Vertical","MONTNEY A","ENCANA CORPORATION"
"6149","00/B-049-D/094-A-05/0","200B049D094A0500",56.273085,-121.960034,2601.97,2669,NA,2013-07-09,"Vertical","NA","CANBRIAM ENERGY INC."
"6150","00/B-049-D/094-A-05/2","200B049D094A0502",56.273085,-121.960034,2322.54,4112,2013-11-19,2013-07-09,"Horizontal","DOIG PHOSPHATE-MONTNEY A","CANBRIAM ENERGY INC."
"6151","00/B-052-I/094-B-01/3","200B052I094B0103",56.225053,-122.041769,2653.76,4553,2011-08-16,2011-02-23,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6152","00/A-025-J/094-A-12/0","200A025J094A1200",56.666281,-121.663292,1858.51,4116,NA,2016-08-17,"Horizontal","NA","CONOCOPHILLIPS CANADA RESOURCES CORP."
"6153","00/04-19-087-03W6/0","100041908703W600",56.567086,-118.476876,1067.06,2415,2010-01-01,2009-12-18,"Horizontal","GETHING-MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED"
"6154","00/05-07-088-24W6/0","100050708824W600",56.616417,-121.82751,1992.34,2026,2010-04-26,2010-02-26,"Vertical","MONTNEY A","CONOCOPHILLIPS CANADA RESOURCES CORP."
"6155","00/06-02-084-25W6/0","100060208425W600",56.242773,-121.8142,2093.44,3809,2012-11-07,2012-08-14,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6156","00/07-14-083-21W6/0","100071408321W600",56.195082,-121.199223,1906.51,1907,2010-06-01,2009-12-22,"Vertical","MONTNEY A","CREW ENERGY INC."
"6157","00/08-34-083-12W6/2","100083408312W602",56.247191,-119.820939,1383.98,3312,NA,2013-06-21,"Horizontal","NA","ENERCAPITA ENERGY LTD."
"6158","00/10-15-084-25W6/5","100101508425W605",56.300141,-121.855539,3838,3838,NA,2010-04-03,"Horizontal","NA","CREW ENERGY INC."
"6159","00/10-15-084-25W6/6","100101508425W606",56.300141,-121.855539,3838,3838,NA,2010-04-03,"Horizontal","NA","CREW ENERGY INC."
"6160","00/10-30-083-25W6/0","100103008325W600",56.240022,-121.96121,2459.17,4474,2012-02-21,2011-10-28,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6161","00/11-19-083-25W6/0","100111908325W600",56.212325,-121.93938,2079.21,2085,NA,2012-12-06,"Vertical","NA","PROGRESS ENERGY CANADA LTD."
"6162","00/11-30-083-25W6/0","100113008325W600",56.23913,-121.960886,2345.39,4105,2012-03-23,2011-12-18,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6163","00/11-36-088-03W6/0","100113608803W600",56.677749,-118.316338,904.24,2096,2008-02-18,2008-02-02,"Horizontal","MONTNEY E","KELT EXPLORATION LTD."
"6164","00/13-06-084-24W6/0","100130608424W600",56.245126,-121.782248,2077.2,3760,2015-11-13,2013-11-14,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6165","00/15-15-088-23W6/0","100151508823W600",56.622062,-121.565007,1722.07,3540,2013-03-20,2013-02-25,"Horizontal","DOIG H","KELT EXPLORATION (LNG) LTD."
"6166","00/16-01-084-25W6/0","100160108425W600",56.244939,-121.782597,2061.22,4053,2015-01-23,2013-12-11,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6167","00/16-01-085-26W6/0","100160108526W600",56.345378,-121.961273,2349.86,2412,NA,2017-02-09,"Vertical","NA","CANBRIAM ENERGY INC."
"6168","00/16-12-084-26W6/0","100161208426W600",56.273661,-121.953725,2123.37,2124,NA,2012-05-17,"Vertical","NA","CANBRIAM ENERGY INC."
"6169","00/16-12-085-17W6/0","100161208517W600",56.363785,-120.550037,1573.13,2776,NA,2008-02-27,"Horizontal","NA","TOURMALINE OIL CORP."
"6170","00/16-34-083-25W6/0","100163408325W600",56.230998,-121.831057,2287.92,4121,2014-11-05,2014-02-12,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6171","00/A-003-G/093-P-09/0","200A003G093P0900",55.587258,-120.150035,2795,2795,NA,1998-09-04,"Vertical","NA","ENCANA CORPORATION"
"6172","00/A-003-G/093-P-09/2","200A003G093P0902",55.587258,-120.150035,2795,2795,2004-09-17,1998-09-04,"Vertical","MONTNEY A","ENCANA CORPORATION"
"6173","00/A-004-H/093-P-09/0","200A004H093P0900",55.598734,-120.057871,2408.75,4098,2007-04-27,2007-03-04,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6174","00/A-005-G/093-P-09/3","200A005G093P0903",55.583511,-120.180601,3118,3118,2007-09-05,1997-03-24,"Vertical","MONTNEY A","ENCANA CORPORATION"
"6175","00/A-018-H/093-P-01/2","200A018H093P0102",55.090831,-120.060123,3583.22,5585,NA,2012-09-24,"Horizontal","NA","ENCANA CORPORATION"
"6176","00/A-006-D/094-A-13/2","200A006D094A1302",56.760539,-121.962986,2017.68,3668,2013-03-12,2013-02-22,"Horizontal","MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6177","00/A-007-A/094-B-08/0","200A007A094B0800",56.237186,-122.060851,2441.56,4282,2012-04-17,2011-12-25,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6178","00/A-010-A/093-P-09/0","200A010A093P0900",55.518711,-120.154782,2899.84,6037,2017-12-09,2017-09-08,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6179","00/A-020-A/093-P-09/0","200A020A093P0900",55.518771,-120.154825,2889.87,6007,2017-12-01,2017-08-02,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6180","00/A-010-H/093-P-09/0","200A010H093P0900",55.575694,-120.092618,2668.53,4386,2007-09-17,2007-07-26,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6181","00/A-010-L/094-A-14/2","200A010L094A1402",56.931318,-121.521831,1604.61,3861,NA,2014-10-26,"Horizontal","MONTNEY A","TODD ENERGY CANADA LIMITED"
"6182","00/A-011-B/093-P-09/0","200A011B093P0900",55.51877,-120.154586,2706.5,4705,2009-03-14,2008-05-07,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6183","00/A-011-G/093-P-09/0","200A011G093P0900",55.595619,-120.126471,2747,2747,2006-04-03,2006-02-01,"Vertical","MONTNEY A","ENCANA CORPORATION"
"6184","00/A-011-H/093-P-09/0","200A011H093P0900",55.601303,-120.016537,2349.25,3415,2007-06-10,2007-04-17,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6185","00/A-017-G/093-P-09/0","200A017G093P0900",55.594072,-120.200588,2827,2827,2005-04-26,2004-07-27,"Vertical","MONTNEY A","ENCANA CORPORATION"
"6186","00/A-031-A/093-P-09/0","200A031A093P0900",55.539186,-120.032831,2660.36,4676,2011-12-05,2011-09-29,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6187","00/A-032-A/093-P-09/0","200A032A093P0900",55.539098,-120.032826,2673.56,4407,2011-11-27,2011-10-16,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6188","00/A-032-B/093-P-09/0","200A032B093P0900",55.534979,-120.162147,2805.01,4283,2009-03-25,2008-10-15,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6189","00/A-034-A/093-P-11/0","200A034A093P1100",55.525649,-121.0377,3988.28,4082,NA,2011-04-25,"Vertical","NA","ENCANA CORPORATION"
"6190","00/A-045-B/093-P-09/0","200A045B093P0900",55.55681,-120.214896,2835.14,6215,2013-07-16,2013-04-15,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6191","00/A-045-L/093-P-07/0","200A045L093P0700",55.45222,-120.927574,3276.4,3277,NA,2011-03-03,"Vertical","NA","ENCANA CORPORATION"
"6192","00/A-048-G/093-P-09/0","200A048G093P0900",55.624282,-120.237613,NA,NA,NA,NA,"Horizontal","NA","ENCANA CORPORATION"
"6193","00/A-071-A/093-P-09/0","200A071A093P0900",55.577171,-120.036403,2470.95,5252,2014-09-11,2014-08-09,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6194","00/A-071-J/093-P-08/0","200A071J093P0800",55.477477,-120.12958,3009.99,3011,NA,2009-01-01,"Vertical","NA","CENOVUS ENERGY INC."
"6195","00/A-072-I/094-A-13/0","200A072I094A1300",56.984861,-121.541319,1568.21,3312,2013-01-17,2012-01-01,"Horizontal","MONTNEY A","TODD ENERGY CANADA LIMITED"
"6196","00/A-073-B/093-P-09/0","200A073B093P0900",55.567152,-120.17797,2731.56,4601,2012-12-06,2012-10-15,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6197","00/A-073-I/094-B-01/0","200A073I094B0100",56.243643,-122.048112,2607.91,4575,2010-12-21,2010-05-30,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6198","00/A-074-B/093-P-09/0","200A074B093P0900",55.569609,-120.197583,2765.8,4870,2010-03-31,2010-03-06,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6199","00/A-075-G/093-P-01/0","200A075G093P0100",55.154686,-120.188738,3416.81,4511,2013-10-14,2013-06-23,"Horizontal","DOIG A","ENCANA CORPORATION"
"6200","00/A-075-L/093-P-01/0","200A075L093P0100",55.227377,-120.424897,3859.5,3945,NA,2010-09-22,"Vertical","NA","ENCANA CORPORATION"
"6201","00/A-076-I/094-B-01/0","200A076I094B0100",56.243432,-122.09401,2550.8,4968,2016-02-11,2015-10-08,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6202","00/A-078-A/093-P-09/0","200A078A093P0900",55.562525,-120.096411,2752.16,2814,2007-08-03,2007-06-05,"Vertical","MONTNEY A","ENCANA CORPORATION"
"6203","00/A-078-L/094-A-04/0","200A078L094A0400",56.213442,-121.940738,2421.49,4271,2013-08-13,2012-10-05,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6204","00/B-006-A/093-P-09/0","200B006A093P0900",55.501704,-120.070659,2874.66,2875,NA,2010-04-07,"Vertical","NA","MURPHY OIL COMPANY LTD."
"6205","00/B-006-A/094-B-08/0","200B006A094B0800",56.237226,-122.060707,2487.65,4384,2012-04-17,2012-03-03,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6206","00/B-007-A/094-B-08/0","200B007A094B0800",56.237145,-122.060994,2437.04,4559,2012-04-17,2011-11-13,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6207","00/B-007-G/093-P-09/0","200B007G093P0900",55.577034,-120.194875,2753.15,4154,2010-10-15,2010-05-13,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6208","00/B-007-H/093-P-09/0","200B007H093P0900",55.596657,-120.101522,2672.14,4300,2010-03-10,2009-10-18,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6209","00/B-011-G/093-P-09/0","200B011G093P0900",55.588174,-120.101697,2467.32,4384,2007-07-15,2007-06-04,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6210","00/B-023-B/093-P-09/0","200B023B093P0900",55.513186,-120.128874,2796.67,4980,2010-06-16,2010-04-03,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6211","00/B-012-G/093-P-09/0","200B012G093P0900",55.58586,-120.121591,2703.17,4490,2008-05-07,2008-04-04,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6212","00/B-013-G/093-P-09/0","200B013G093P0900",55.604681,-120.186558,2727.79,4741,2010-04-20,2009-05-04,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6213","00/B-013-H/093-P-09/0","200B013H093P0900",55.605029,-120.054561,2373.22,4342,2007-01-25,2006-09-18,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6214","00/B-014-G/093-P-09/0","200B014G093P0900",55.586149,-120.149738,2707.41,4350,2010-04-21,2009-05-28,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6215","00/B-015-I/094-B-01/0","200B015I094B0100",56.177647,-122.05646,2632.2,2633,NA,2008-11-14,"Vertical","NA","PROGRESS ENERGY CANADA LTD."
"6216","00/B-016-G/093-P-09/0","200B016G093P0900",55.586486,-120.181961,2725.68,3860,2009-01-27,2008-09-05,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6217","00/B-020-H/093-P-09/0","200B020H093P0900",55.587954,-120.101077,2671.52,4330,2012-12-04,2012-05-02,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6218","00/B-023-H/093-P-09/0","200B023H093P0900",55.605164,-120.054562,2365.99,3840,2006-12-18,2006-10-14,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6219","00/A-034-H/093-P-09/0","200A034H093P0900",55.622646,-120.065599,2365.29,4238,2007-07-11,2007-04-29,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6220","00/A-038-A/093-P-09/2","200A038A093P0902",55.530998,-120.113018,2759.35,4183,2009-04-03,2008-10-03,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6221","00/A-039-G/093-P-09/0","200A039G093P0900",55.601353,-120.194988,2753.1,4690,2010-12-06,2010-05-05,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6222","00/A-042-H/093-P-09/0","200A042H093P0900",55.617127,-120.016731,2624,2624,2007-04-15,2006-07-11,"Vertical","MONTNEY A","ENCANA CORPORATION"
"6223","00/A-043-A/094-B-08/0","200A043A094B0800",56.29894,-122.047826,2265.99,4270,2018-03-06,2017-09-14,"Horizontal","DOIG PHOSPHATE-MONTNEY A","CANBRIAM ENERGY INC."
"6224","00/A-043-F/093-P-09/0","200A043F093P0900",55.605836,-120.244663,2793.54,5463,2014-11-15,2014-06-10,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6225","00/A-043-I/094-A-13/0","200A043I094A1300",56.964039,-121.565604,1581.73,4169,2017-08-27,2017-01-30,"Horizontal","MONTNEY A","TODD ENERGY CANADA LIMITED"
"6226","00/A-044-A/093-P-09/0","200A044A093P0900",55.548031,-120.061471,2678.13,4795,2010-12-21,2010-10-24,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6227","00/A-044-D/094-A-13/0","200A044D094A1300",56.798322,-121.938042,1985.86,3817,2011-12-05,2011-10-29,"Horizontal","MONTNEY A","CONOCOPHILLIPS CANADA RESOURCES CORP."
"6228","00/A-049-A/093-P-09/0","200A049A093P0900",55.545074,-120.129729,2730.13,4696,2008-12-30,2008-06-10,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6229","00/A-051-A/093-P-09/0","200A051A093P0900",55.552039,-120.02879,2517.16,4254,2013-08-25,2013-06-04,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6230","00/A-051-I/094-B-01/0","200A051I094B0100",56.226869,-122.027335,2497.57,4463,2013-10-13,2013-04-29,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6231","00/A-052-I/094-A-13/0","200A052I094A1300",56.97046,-121.556288,1613.39,4400,2017-09-01,2017-03-19,"Horizontal","MONTNEY A","TODD ENERGY CANADA LIMITED"
"6232","00/A-052-I/094-B-01/0","200A052I094B0100",56.225729,-122.041303,2562.06,4791,2011-09-02,2010-11-26,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6233","00/A-053-A/093-P-09/0","200A053A093P0900",55.548121,-120.061471,2654.86,5043,2011-03-05,2010-09-12,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD."
"6234","00/A-053-A/094-B-08/0","200A053A094B0800",56.312122,-122.04637,2345.55,4701,2014-10-06,2014-03-09,"Horizontal","DOIG PHOSPHATE-MONTNEY A","CANBRIAM ENERGY INC."
"6235","00/A-053-I/094-B-01/0","200A053I094B0100",56.225028,-122.060763,2565.46,5150,2011-08-15,2010-12-17,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6236","00/A-054-I/094-B-01/0","200A054I094B0100",56.224103,-122.060758,2662.27,4546,2011-08-06,2011-01-16,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6237","00/A-058-I/094-A-12/0","200A058I094A1200",56.731514,-121.603105,1732.86,4105,2015-10-11,2015-08-26,"Horizontal","MONTNEY A","KELT EXPLORATION (LNG) LTD."
"6238","00/A-058-L/094-A-04/2","200A058L094A0402",56.21105,-121.970634,2331.26,2372,NA,2011-11-20,"Vertical","NA","PROGRESS ENERGY CANADA LTD."
"6239","00/A-060-F/093-P-09/0","200A060F093P0900",55.627165,-120.368629,2983,2983,2006-04-01,2005-08-07,"Vertical","MONTNEY A","ENCANA CORPORATION"
"6240","00/A-060-I/094-A-13/5","200A060I094A1305",56.959925,-121.616154,3454.35,3473,2015-10-16,2003-11-06,"Vertical","MONTNEY A","TODD ENERGY CANADA LIMITED"
"6241","00/A-069-L/094-A-13/2","200A069L094A1302",56.976377,-121.987813,2038.27,4044,2015-09-24,2015-01-20,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"6242","00/A-070-C/093-P-09/0","200A070C093P0900",55.553124,-120.366487,3208.63,3209,NA,2011-03-04,"Vertical","NA","ARC RESOURCES LTD."
"6243","00/A-070-D/094-A-13/2","200A070D094A1302",56.814035,-122.016688,2053.47,4168,2014-03-09,2013-11-22,"Horizontal","MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6244","00/A-079-L/094-A-04/0","200A079L094A0400",56.242123,-121.992136,2617.71,4775,2012-01-09,2011-06-03,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6245","00/A-080-L/094-A-04/0","200A080L094A0400",56.241305,-122.014307,2555.2,4560,2011-03-16,2010-09-23,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6246","00/A-085-B/093-P-09/0","200A085B093P0900",55.576585,-120.195537,2750.14,4268,2009-10-15,2008-12-21,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6247","00/A-090-B/093-P-09/2","200A090B093P0902",55.557663,-120.214896,2838.99,4755,2010-10-06,2010-05-09,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6248","00/A-093-B/093-P-09/0","200A093B093P0900",55.565264,-120.134783,2703.53,4512,2009-07-14,2009-03-06,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6249","00/A-094-A/093-P-09/0","200A094A093P0900",55.58843,-120.055857,2419.5,3843,2008-03-19,2008-01-25,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6250","00/A-094-E/094-B-08/0","200A094E094B0800",56.397127,-122.395662,2910.19,4708,2010-11-16,2010-08-01,"Horizontal","DOIG PHOSPHATE-MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6251","00/A-094-I/093-P-08/2","200A094I093P0802",55.501704,-120.070659,2819.14,4871,NA,2010-04-07,"Horizontal","NA","MURPHY OIL COMPANY LTD."
"6252","00/A-094-J/094-A-13/0","200A094J094A1300",56.993818,-121.665582,1859.87,1860,NA,2014-09-21,"Vertical","NA","TODD ENERGY CANADA LIMITED"
"6253","00/A-096-A/093-P-09/0","200A096A093P0900",55.588268,-120.100599,2455.75,4846,2007-08-04,2007-04-17,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6254","00/A-097-A/093-P-09/0","200A097A093P0900",55.588255,-120.100755,2460.72,4255,2007-07-09,2007-03-19,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6255","00/A-097-F/093-P-08/2","200A097F093P0802",55.398441,-120.303848,2991.93,4929,NA,2008-10-15,"Horizontal","NA","CENOVUS ENERGY INC."
"6256","00/A-097-G/093-P-01/0","200A097G093P0100",55.163212,-120.202401,3675.19,3701,NA,2008-08-26,"Vertical","NA","ENCANA CORPORATION"
"6257","00/A-100-E/094-A-13/0","200A100E094A1300",56.924624,-122.011298,1934.84,3862,2013-12-23,2013-11-23,"Horizontal","MONTNEY A","PROGRESS ENERGY CANADA LTD."
"6258","00/B-002-F/093-P-09/0","200B002F093P0900",55.579835,-120.252231,2844.04,4229,2007-03-17,2007-02-03,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6259","00/B-004-G/093-P-09/0","200B004G093P0900",55.594377,-120.20025,2725.09,4475,2009-01-26,2008-10-18,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6260","00/B-025-H/093-P-09/0","200B025H093P0900",55.6119,-120.091623,2420.88,4500,2007-05-13,2007-02-28,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6261","00/B-025-L/094-A-12/0","200B025L094A1200",56.700001,-121.948263,2049.58,3689,2012-05-13,2012-01-18,"Horizontal","MONTNEY A","CONOCOPHILLIPS CANADA RESOURCES CORP."
"6262","00/B-026-L/093-P-07/2","200B026L093P0702",55.425198,-120.929455,3687.29,5269,2011-09-19,2009-11-17,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"6263","00/B-027-H/093-P-09/0","200B027H093P0900",55.596552,-120.090422,2793,2793,2006-06-26,2006-05-05,"Vertical","MONTNEY A","ENCANA CORPORATION"
